_id,career_PER,career_PTS,career_TRB,career_WS,career_eFG%,shoots,weight
swanica01,6.1,2.2,2.5,0.2,38.1,Right,250lb
swansno01,4,1.6,1.7,0.4,,Right,210lb
swartda01,12.3,4.5,2.3,1,,Right,215lb
sweetmi01,15.1,6.5,4.5,7.8,48.5,Right,275lb
swiftro01,11.4,4.3,3.9,1.7,50.6,Right,245lb
swiftsk01,11.5,11.6,2.2,12.2,46.9,Right,204lb
swiftst01,16.1,8.4,4.6,21.3,47.3,Right,225lb
swinsaa01,11.7,2.7,0.9,0,55.6,Right,230lb
sypa01,9.2,2.3,1,0,33.3,Right,225lb
sydnobu01,0,1,0,0.1,,Right,175lb
sykesla01,0,0,2,0,0,Right,255lb
szabobr01,8.8,2.2,2.4,0.4,44.6,Right,230lb
szczewa02,16,14.1,4,53.3,52.6,Right,244lb
szczewa01,19.6,6.3,2.8,2.2,62.9,Right,210lb
tabakza01,11.3,5,3.6,2.4,50.6,Right,245lb
tabusyu01,15.6,1.8,1,0,25,Right,165lb
taftch01,15.6,2.8,2.1,0.5,60.5,Right,260lb
tanensi01,0,9,0,2.2,,Right,160lb
tarladr01,5.6,2.4,2.8,0.2,39.4,Right,260lb
tarplro01,18.4,12.6,10,19.8,48.4,Right,230lb
tartle01,17,19.4,5,19.9,44.7,Left,195lb
tatumea01,14.2,9.6,2.6,7.8,46,Right,185lb
tatumja01,15.2,14.8,5.5,12,52,Right,208lb
tavarwa01,16.3,2.5,2.5,0.2,62.5,Right,260lb
tayloan01,11.1,6.9,1.6,0.2,39.7,Right,175lb
taylobr01,14.8,13.1,2.7,46.8,51,Right,185lb
taylodo01,10.2,2.7,1.1,0,40.8,Right,180lb
taylofa01,10.5,8,3.9,17,44.1,Right,175lb
taylofr01,8.7,4.4,1.6,0.6,,Right,180lb
taylois01,10.4,6.3,1.4,0.6,43.8,Right,170lb
tayloja01,9.5,3,0.6,0.1,43.3,Right,190lb
tayloje01,8.1,3.2,1.5,0.1,41.2,Right,175lb
tayloje03,8.9,6.1,2,1.3,46.5,Right,225lb
tayloje02,11.9,5.4,1.7,0.2,47.1,Right,210lb
taylojo01,8.7,4.7,2.2,0.1,45.8,Right,220lb
taylole01,3.8,1.1,1.2,0.1,0,Right,220lb
tayloma01,13.1,11,4.6,9.9,46.7,Right,260lb
taylomi01,10.1,5.7,1.7,0.4,43.6,Right,165lb
taylool01,12,9.7,4.2,10.9,46,Right,194lb
tayloro01,9.1,4.8,3.8,1.5,46.6,Right,265lb
tayloty01,5.8,2.9,0.5,0.9,37.9,Right,185lb
taylovi01,7.6,3.1,1.2,0.1,36.3,Right,180lb
teaglte01,13.7,11.6,2.6,13.4,46.7,Right,195lb
teaguje01,17.1,12.7,2.5,48.3,48.9,Right,195lb
teaguma01,4.9,2.4,1,0.9,36.3,Right,189lb
teletmi01,13,8.1,3.2,8.8,52.4,Right,242lb
telfase01,10.8,7.4,1.6,5,43.6,Right,165lb
templco01,12.9,1.8,1.3,0.1,41.5,Right,220lb
templga01,9.5,5.9,2.1,11.4,49.1,Right,195lb
teodomi01,11,8,2.4,1.3,54.3,Right,196lb
terreir01,11.8,7,4.2,4.1,,Right,200lb
terreja01,0.7,2.2,0.4,0.3,35.9,Right,227lb
terryca01,10.4,3,2.4,1.5,43.4,Right,210lb
terrych01,8.5,3.8,2.4,6.4,42.2,Right,215lb
terrycl01,11.9,5.5,1.4,6.9,48.3,Right,195lb
terryem01,19.7,3.3,2.3,0.1,57.1,Right,220lb
terryja01,16.2,13.4,2.3,102,51.7,Right,185lb
thabeha01,10.3,2.2,2.7,4.8,56.7,Right,263lb
thackto01,7.4,3.2,2.6,0.3,36.5,Right,170lb
thearfl01,2.3,3.8,2,0,34.5,Right,170lb
theisda01,16.6,5.5,3.9,7,58.9,Right,243lb
theusre01,16.6,18.5,3.3,66.9,47.9,Right,190lb
thibepe01,10.5,5,1.5,0.1,45.6,Right,210lb
thiebbi01,10.1,4,3.2,0.5,,Right,215lb
thigpju01,5.1,2.7,0.8,0.3,36.7,Right,160lb
thirdda01,8,2.8,1.2,1.3,45.8,Right,195lb
thomaad01,7.3,2.3,0.5,0,46.4,Right,200lb
thomabi01,7.8,2.7,1,0.4,44,Right,208lb
thomaca01,10.3,2.9,1,0.6,46.3,Right,175lb
thomach01,6.1,1.3,0.6,0.1,37.3,Right,175lb
thomaet01,14.5,5.7,4.7,14.9,51.3,Right,256lb
thomair01,7.3,1.8,1.2,0.1,34,Right,225lb
thomais02,20.3,18.6,2.5,45.3,50.7,Left,185lb
thomais01,18.1,19.2,3.6,80.7,46.5,Right,180lb
thomaja01,4.6,2.5,1.2,0.3,39.2,Right,215lb
thomaja02,9.1,1.6,2.3,0.4,56.4,Right,235lb
thomaji01,12.5,8.4,2.6,4.9,47.5,Right,190lb
thomajo01,4.3,1.4,1.1,0.6,,Right,205lb
thomajo02,9.4,2.7,2.1,3.2,50.2,Right,265lb
thomake01,13.9,9.3,6.9,31.2,47.1,Right,261lb
thomakh01,6.2,2.3,0.8,0,39.1,Right,210lb
thomaku01,13.9,8.1,6.6,64.2,48.7,Right,230lb
thomala01,8.3,5.2,2.6,5.4,46.3,Right,240lb
thomama01,8.4,1.9,2.4,0.1,44.2,Right,225lb
thomaro01,12.6,4,4.1,7.4,47,Right,215lb
thomate01,16.3,2.8,1.3,0.2,,Right,220lb
thomati01,14,11.5,4.1,35.2,49.7,Right,230lb
thomaty01,14.8,7.7,4.8,13,43.9,Right,215lb
thomawi01,12.3,9,1.8,1.5,44.2,Left,185lb
thomptr02,12,2.4,1,0,42.6,Right,245lb
thompbe01,10.2,5.3,1.7,3.4,43.9,Right,210lb
thompbi01,13.2,8.6,5.4,9.6,50.5,Right,195lb
thompbr01,13.4,4.5,0.9,2,51.9,Left,193lb
thompco01,6,2.8,2.7,0.1,31.4,Right,225lb
thompda01,19.9,22.7,4.1,63.3,50.7,Right,195lb
thompdi01,16.4,2.8,1.2,0.2,47.5,Right,195lb
thompge01,17.4,18.6,3.3,30.9,47.3,Right,200lb
thompho01,9.6,7.7,3.1,6.5,51.4,Right,206lb
thompja01,5,1,0.5,0,33.3,Right,185lb
thompja02,13.5,8.9,6.6,23.8,49.7,Right,250lb
thompjo01,10.2,3.5,3.5,2.1,,Right,225lb
thompke01,4.9,0.9,0.9,0,42.9,Right,260lb
thompkl01,16.4,19.5,3.5,46.8,55.1,Right,215lb
thompla01,13.6,7.9,6.8,35,49.2,Right,245lb
thompmy01,15.7,13.7,7.4,59.1,50.4,Right,226lb
thompmy02,2.2,3.6,1,0.2,37.5,Right,211lb
thomppa01,13.7,8.9,3.5,4.9,43.8,Right,210lb
thompst01,11.5,1.6,1,0,37.8,Right,185lb
thomptr01,15.4,9.2,8.6,40,51.9,Left0Right,238lb
thoresk01,18.6,13.2,11,13,46.5,Right,230lb
thornro01,14.5,10.8,3.1,17.2,,Right,195lb
thornal01,12.3,11.9,4.2,6.1,46.5,Right,220lb
thornbo01,6.2,3,2.5,1.3,44.6,Right,225lb
thornda01,9,6.8,2.8,1.3,43.7,Right,190lb
thornma01,15.5,11.9,2.8,20,49.8,Right,205lb
thornsi01,7.6,2.5,1.3,1,46.1,Right,215lb
thorpot01,16,14,8.2,106.4,54.6,Right,225lb
threase01,14.7,9.8,1.8,48,49.6,Right,175lb
thurmna01,16.5,15,15,78,,Right,225lb
thursme01,0,5.6,0,0.1,,Right,175lb
tidriha01,0,9,0,2.5,,Right,190lb
tiemada01,4.1,1.2,0.8,0.5,,Right,185lb
tillida01,10,3.4,2.5,0.9,42.3,Right,215lb
tinglja01,0,2.3,0,0.4,,Right,205lb
tinslge01,11.2,5.3,2.9,3.1,42.7,Right,205lb
tinslja01,13.6,8.5,2.9,17.2,43.7,Right,195lb
tisdawa01,15.7,15.3,6.1,45.7,50.5,Left,240lb
tobeymi01,0.1,1,1.5,0,25,Right,260lb
todormi01,0,11,6.9,5.3,,Right,220lb
tolbera01,9.8,3.6,2.3,2.9,49.5,Right,225lb
tolbeto01,10.5,6.5,4,6.6,46.8,Right,235lb
tollian01,11.2,6.4,3.4,25.4,54,Right,250lb
tolsode01,20.1,5,2.2,2.2,,Right,190lb
tomjaru01,16.9,17.4,8.1,70.4,50.2,Right,218lb
toneyan01,16.1,15.9,2.2,26.9,51.2,Right,178lb
toneyse01,7.8,3.7,0.9,0,40.6,Right,178lb
tonkoan01,0,2.6,0,0.4,,Right,185lb
toolsan01,8,2.7,1.2,0.6,44.9,Right,210lb
toomaja01,0,6.7,0,6.3,,Right,215lb
toonebe01,8.9,2.4,1.5,0.1,36.7,Right,210lb
torgoir01,0,6.8,0,6.5,,Right,192lb
tormobu01,11.9,4.4,4.1,2.3,,Right,230lb
torreos01,11.7,5.4,1.6,1.1,45.9,Right,210lb
toshebi01,11.2,9.2,3,5.2,,Right,175lb
toughbo01,0,7.1,0,0.8,,Right,185lb
toupaax01,7,3.5,1.3,0.4,46.8,Right,197lb
towemo01,9.6,2.8,0.8,0.2,41.8,Right,150lb
towerke01,5.9,1.8,1.3,0,42.9,Right,250lb
towerbl01,0,9.4,0,4.2,,Right,210lb
towneli01,11.5,4.3,1.1,0.6,45.8,Right,190lb
townska01,25,22.3,11.9,45.4,57.5,Right,248lb
townsra01,9.8,4.8,1,1,41.5,Right,175lb
trappge01,13.3,8.8,3.9,8.4,,Right,205lb
trappjo01,10.7,7.2,4.4,6.4,42,Right,210lb
traylro01,14.5,4.8,3.7,13.3,47.5,Right,284lb
trentga01,15.9,8.6,4.5,23.2,50.1,Right,250lb
trentga02,3.6,2.7,0.7,0.2,37,Right,205lb
trepaje01,9.5,2.8,1.4,0.2,36.6,Left,200lb
tresvjo01,13.5,9.2,6.3,24.4,,Right,215lb
trieral01,12.2,10.9,3.1,0.9,49.8,Right,200lb
triptdi01,0,5.7,0,1.4,,Right,170lb
tripuke01,16.2,17.2,3.8,44.4,48.2,Right,220lb
truitan01,12.9,2.4,2.4,0.1,42.9,Right,215lb
trybace01,3,0.7,0.7,0.5,20.8,Right,240lb
tsakaja01,11.8,4.8,3.9,9.9,49,Right,285lb
tschojo01,7.3,2.5,1.8,0.3,,Right,206lb
tsiorlo01,7.7,5.8,4.8,2.1,,Right,190lb
tskitni01,5.2,2.9,1.8,1.6,33.8,Right,225lb
tuckeal01,13.1,10.1,4.9,11.1,46.1,Right,190lb
tuckeal02,13,4.1,1,0.4,45.1,Right,205lb
tuckean01,9.2,3.9,2.7,0.6,45.7,Right,220lb
tuckeji01,8.5,4.1,3.5,1.3,,Right,185lb
tuckepj01,10.9,7.4,5.7,30,50.1,Right,245lb
tucketr01,12.9,8.2,2,34.3,51.2,Right,193lb
turiaro01,13.8,4.7,3.7,19.2,53.3,Right,249lb
turkcmi01,11.1,1.9,1.9,0,36.8,Right,236lb
turkohe01,14.3,11.1,4,63.3,49.5,Right,220lb
turnean01,12,4.5,1.5,1.8,43.2,Right,160lb
turnebi01,10.7,5.4,3.5,4.8,,Right,220lb
turneel01,9.6,4.7,2.7,8.5,43.3,Right,190lb
turneev01,12,9.9,4.7,20.5,45.6,Right,220lb
turnega01,10.1,3,1.5,0.1,100,Right,200lb
turnehe02,13.7,3.4,1.2,0.4,45.8,Right,200lb
turnehe01,2.2,3.2,1.8,0.6,34,Right,195lb
turneja01,10.5,4.3,2.4,0.6,,Right,170lb
turneja02,8.7,4.8,2,0,,Right,200lb
turneje01,8.4,6,3.3,8.9,47.8,Left,230lb
turnejo01,7.8,2.8,1.9,0.1,43.9,Right,245lb
turnemy01,17.4,12.9,6.7,22.1,52.6,Right,250lb
turnewa01,1.7,1.3,1,0.1,16.7,Right,190lb
turpime01,14.3,8.5,4.6,13.7,51.6,Right,240lb
twardda01,13.8,9.3,2.4,33.4,52.9,Left,175lb
twymaja01,17.8,19.2,6.6,75,,Right,210lb
tylerbj01,8.5,3.5,1.1,0.7,42.3,Right,185lb
tylerje01,11.1,3.6,2.6,0.3,45,Right,260lb
tylerte01,14.6,10.2,5.4,40.8,48.5,Right,215lb
tyrach01,11.9,8.9,7.4,5,,Right,230lb
ubileed01,7.3,3.5,2.5,0,30.6,Right,204lb
udohek01,12,3.5,2.9,10.4,45.3,Right,245lb
udokaim01,10.8,5.2,2.9,8.8,49.2,Right,215lb
udrihbe01,14,8.4,2.1,31.4,50.2,Left,205lb
ukicro01,10,4,0.9,0.2,40.7,Right,183lb
ulisty01,11.3,7.5,1.7,0.5,43.5,Right,160lb
unselwe01,16,10.8,14,110.1,50.9,Right,245lb
uplinha01,10.7,3.7,1.3,0.1,,Right,185lb
upshake01,13.1,5.4,1.2,1.6,46.5,Right,180lb
uthofja01,13.9,4.4,2.4,0.2,46.1,Right,221lb
uzohbe01,13,4,2.1,0.7,40.1,Right,205lb
vacenst01,11.4,9.9,2.9,1.8,39.1,Right,185lb
valanjo01,19.9,12.1,8.5,45.3,56.4,Right,265lb
valenda01,14,8.7,2.1,22.1,44.2,Right,183lb
valende01,10.6,8,4.1,3.1,50.6,Right,210lb
valenro01,10.3,3.5,1.3,0.3,38.3,Right,210lb
vallejo01,9.6,3.6,0.7,0.3,,Right,185lb
vanardi01,14.4,16.4,4.1,75.2,,Right,210lb
vanarto01,13,15.3,4.2,36.6,,Right,202lb
vanbrbu01,0,4.7,0,9.4,,Right,185lb
vanbrja01,10.4,6.2,4.3,22.3,44.5,Right,195lb
vanexni01,15.8,14.4,2.9,55.9,47.1,Left,170lb
vanhoke01,16.8,16,6.8,41.7,48.2,Right,220lb
vanlino01,14,11.8,4.8,47.8,,Right,173lb
vanzade01,39.3,2,1,0,0,Right,210lb
vancege01,5.9,8.3,3,10.3,,Right,195lb
vandelo01,1.8,0.6,0.4,0.1,21.4,Right,215lb
vandeja01,12.4,1.4,1.4,0.1,47.4,Right,214lb
vandeer01,17.1,9.5,4.6,18.1,,Right,195lb
vandeki01,18.4,19.7,3.4,75.6,53.4,Right,220lb
vanosni01,7.7,3.3,3.5,0.1,38.3,Right,255lb
vanteda01,10.9,5.5,1.7,0,41.8,Right,200lb
vanvlfr01,14.4,8.3,2.2,9.2,50.4,Right,195lb
vardara01,15,5,1,0,66.7,Right,260lb
varejan01,15.6,7.3,7.2,46.4,51.1,Right,273lb
varnaja01,11.5,2.9,1.9,0.7,58.2,Right,230lb
vasqugr01,13.7,9,2.5,12.6,48,Right,217lb
vaughch01,12.1,11.9,2.5,18,42,Right,190lb
vaughda01,13.6,10.7,9.8,1.6,42.1,Right,220lb
vaughda02,10.1,2.9,3.1,0.6,42.3,Right,240lb
vaughja01,10.1,4.5,1.3,15.4,44.5,Right,190lb
vaughra01,5.9,3,1.1,0.6,42.4,Right,202lb
vaughvi01,0,2.6,0,0.3,,Right,205lb
vaughlo01,15.4,10.1,7.1,35.8,50.6,Right,230lb
vergabo01,17.5,20.2,3.9,19.7,44.9,Right,190lb
verhope01,10.3,3.5,2.3,5.2,50.5,Right,215lb
veselja01,10.9,3.6,3.5,4,52.1,Right,240lb
vetragu01,13.6,3.5,0.6,0.1,51.3,Right,195lb
viannjo01,1,2,0,0,50,Right,215lb
villach01,16,10.4,4.6,22.6,49.4,Right,232lb
vinceja01,15.9,15.2,5.5,27.5,47.4,Right,220lb
vincesa01,14.1,7.8,2.1,10.9,45.2,Right,185lb
vincima01,8.8,1.9,0.7,0.2,57.1,Right,225lb
vinsofr01,2,1.3,0.1,0.2,31.3,Right,190lb
virdecl01,9.6,9.9,5,0.4,39.8,Right,195lb
vocega01,19.2,2,2,0,33.3,Right,240lb
volkefl01,0,7.4,0,2,,Right,205lb
volkoal01,14.1,6.8,2.6,4.5,48.3,Right,218lb
vonniwh01,0,5.3,0,2.3,,Right,170lb
vonleno01,11.8,5.1,5.4,8.3,48.7,Right,250lb
voskuja01,10.8,4,3.4,11.6,48.8,Right,245lb
vraneda01,9.3,5.1,3.9,15.3,49.6,Right,210lb
vranesl01,20.4,0,0,0,0,Right,275lb
vrankst01,9.7,2.8,3,1.3,47.7,Right,260lb
vromabr01,11.8,3.1,2.3,0.1,37,Right,220lb
vromaja01,8.2,3.3,3,0,40.8,Right,220lb
vucevni01,20.3,15.7,10.1,41.7,51.4,Right,260lb
vujacsa01,11.5,5.3,1.9,16,48.7,Right,195lb
wadedw01,23.5,22,4.7,120.7,49.5,Right,220lb
wadema01,4.9,0.7,1.3,0.3,15,Left,160lb
wafervo01,11.8,5.3,1.2,3.3,47.5,Right,210lb
wagercl01,0,2.3,0,1.5,,Right,210lb
wagneda02,9.9,9.4,1.4,0,41.4,Right,200lb
wagneda01,0,6.3,0,0.6,,Right,170lb
wagnemi01,10.6,4.1,0.7,0.4,44.1,Right,185lb
wagnemo01,10.1,4.8,2,0.2,48,Right,245lb
wagneph01,0.5,3,1.9,0.1,28,Right,190lb
waitedi01,12,13.2,2.7,8.7,46.8,Right,215lb
waitegr01,8.3,2.4,2.2,1.9,45.8,Right,225lb
wakefan01,4.4,2.3,1,1.1,35.4,Right,175lb
walkne01,16.9,12.6,7.7,30.3,,Left,220lb
walkean01,13,4.5,1.9,0.7,,Right,190lb
walkean02,16,17.5,7.7,38.1,46.1,Right,224lb
walkebr01,15.5,7,5.4,6.9,,Right,205lb
walkech01,17.6,18.2,7.1,117.4,,Right,212lb
walkeda01,13.7,8.9,4.4,27.4,43.5,Right,180lb
walkefo01,13.7,6.4,2.6,31,43.6,Right,184lb
walkebi01,10.8,6,2.2,5,55.6,Right,220lb
walkeho01,10.2,6.7,7.2,0.3,,Right,210lb
walkeji01,14.4,16.7,2.7,42.9,,Right,195lb
walkeke02,19.3,19.8,3.8,48.5,48.2,Right,184lb
walkeke01,11.9,7,4,17.9,48.7,Right,210lb
walkelo01,10.8,2.6,1,0,40.2,Right,205lb
walkeph01,9,4.5,1.3,0.4,,Right,180lb
walkesa01,12.7,5.3,4.7,14.2,46.2,Right,240lb
walkewa01,11.4,7,3.1,12.9,46.7,Right,190lb
walljo01,19.4,19,4.3,44.3,46.2,Right,210lb
wallabe01,15.5,5.7,9.6,93.5,47.5,Right,240lb
wallage01,16.3,11.9,5.8,59.7,49.6,Right,215lb
wallajo01,14,7.6,2.8,6.4,46.5,Right,225lb
wallara01,17,14.4,6.7,105.1,50.7,Right,225lb
wallare01,0,9.1,0,1.9,,Right,185lb
wallaty01,8.8,5.5,2.2,0.5,45,Left,198lb
walledw01,7.1,2,2.7,0.1,37.8,Right,220lb
walleja01,7.1,4.7,1.4,0.2,40,Right,215lb
princta02,12,11.4,3.8,4.6,51.6,Right,220lb
walshji01,5,2,1.5,0.2,,Right,195lb
walshma01,2.4,1,0,0,100,Right,205lb
waltere01,11.2,4.6,1.2,6.3,51.4,Left,190lb
walthpa01,12.9,7.7,3.7,20.3,,Left,160lb
walthis01,5.4,0.5,0.3,0.1,,Right,163lb
waltobi01,20,13.3,10.5,39.3,52.1,Right,210lb
waltode01,11.2,1.8,1,0.4,46,Right,189lb
waltoll01,11.4,4.2,1.1,5.2,45.5,Right,160lb
waltolu01,11.7,4.7,2.8,13.5,46.6,Right,235lb
wanambr01,14.3,3.9,1.1,1,55.2,Right,210lb
wanzebo01,17.2,12.2,4.5,63.9,,Right,170lb
warbipe01,3.1,2,1.6,0.3,,Right,165lb
wardch01,13.8,6.3,2.6,33,50.2,Right,190lb
wardge01,6.6,3.2,1.7,1,,Right,195lb
wardhe01,11.3,4.7,2,0.6,45.2,Right,195lb
wareca01,13,5.3,1,0.2,51.2,Right,175lb
wareji01,6.8,2.3,2.4,1,29.3,Right,210lb
warlebe01,14,8.5,5.6,16.4,43.4,Right,200lb
warlibo01,11.9,7.9,3,0.8,40.1,Right,200lb
warneco01,11.3,6.4,7.5,15.8,,Right,220lb
warneja01,22.5,5.7,3,0.1,58.3,Right,260lb
warrebo01,13.1,8.9,3.2,20.7,45.4,Right,190lb
warrejo01,11.1,6,2.3,4.3,,Right,180lb
warretj01,16.2,14.4,4.1,13,52.2,Right,215lb
warrewi01,10.8,1.9,0.6,0.2,44.3,Right,203lb
warribr01,9,4,1.3,1.6,44.7,Right,195lb
warriha01,15.5,9.4,4,20.4,49.3,Right,219lb
washbch01,7.6,3.1,2.4,0.6,41.2,Right,225lb
washbju01,6.5,2.2,2.3,0.1,38.5,Right,210lb
washibo01,14.4,5.9,2,2.1,39.7,Right,175lb
washida01,9,2.9,1.1,0,47.9,Right,195lb
washido01,9.5,3.9,1.8,0.4,45.3,Right,210lb
washidu01,13.4,2.8,1.3,0.4,40.4,Right,195lb
washier01,9.5,6.9,2.1,0.1,46.1,Right,190lb
washiji01,12.6,10.6,8.6,39.3,,Right,210lb
washike01,16,9.2,8.3,36,52.6,Right,230lb
washipe01,12.4,8.6,1.9,1.9,45.8,Right,190lb
washiri01,13.3,9.8,6.3,10.8,45.3,Right,220lb
washist01,10.3,0,0,0,,Right,190lb
washitr01,14.8,10.6,10,33.1,53.2,Right,215lb
washiwi01,12.4,7.3,4.5,2.1,,Right,227lb
watanyu01,3.3,2.6,2.1,0.2,31.4,Left,205lb
watkida01,6.5,2.5,2.8,0.1,41.4,Right,258lb
watsobo01,0,2.8,1.4,0,,Right,160lb
watsocj01,13.1,7.2,1.9,24.1,48.4,Right,175lb
watsoea01,12.1,6.4,2.3,19.2,46,Right,195lb
watsoja01,9.2,3.2,1.5,1.2,49.1,Right,190lb
wattsro01,8.9,1.4,1.4,0.1,,Right,210lb
wattssa01,6.9,5.2,1.8,0,40.4,Right,185lb
wattssl01,14.9,8.9,3.2,13.8,,Right,175lb
waynsma01,5.7,2.7,0.3,0.3,33.9,Right,200lb
wearda01,2.4,0,1,0,0,Right,230lb
weartr01,8.1,4,2.1,0.1,43.8,Right,230lb
weathcl01,15.6,11.5,7.5,58.4,47.2,Right,240lb
weathni01,12.8,9,4.9,15.2,45.5,Right,195lb
weaveky01,10.3,5,2.2,1.5,51,Right,201lb
webbja01,2.2,1.6,2.4,0.1,33.3,Right,202lb
webbje01,6.6,2.1,0.8,0.1,,Right,170lb
webbma01,20.1,4.3,1.1,0.1,52,Right,255lb
webbsp01,15.1,9.9,2.1,40.2,47.7,Right,133lb
webbech01,20.9,20.7,9.8,84.7,48.7,Right,245lb
weberbr01,10.1,3.2,1.9,0.6,42.6,Right,165lb
weberja01,0,3.5,0,1.4,,Right,225lb
webstel01,9.2,5.1,1.8,0.5,46.3,Right,190lb
webstje01,7,1.6,0.6,0,39.1,Right,232lb
webstma02,11.7,8.7,3.1,24.7,51.5,Right,230lb
webstma01,13.8,7,6.8,29.4,48.8,Right,225lb
wedmasc01,14.2,13.2,4.8,53.7,48.5,Right,215lb
weemsso01,10.1,6.5,2.2,0,48,Right,205lb
wehrdi01,0,1.3,0,0.1,,Right,180lb
weidnbr01,5.4,1,1.4,0,22.2,Right,230lb
weissbo01,12.5,7.6,1.8,31.2,,Left,180lb
weitzri01,5.6,1.3,0.4,0.3,,Right,175lb
wellsbo01,16.1,12.1,4.6,29.4,47.9,Right,210lb
wellsbu01,11.1,3.3,1.7,0.1,41.8,Right,230lb
wellsow01,12.9,3,1.1,0.1,,Right,200lb
wellsra01,0.2,0.7,2,0.2,,Right,180lb
welpch01,8.7,3.3,2.4,1,44.6,Left,245lb
welscji01,11.2,6.1,2.4,5.7,44.9,Right,208lb
welshth01,16.1,1.6,0.4,0.1,65.4,Right,255lb
wennibi01,10.9,4.6,3,17.7,46,Right,245lb
wenstma01,15.6,1.6,1.1,0.1,60,Right,250lb
werdaro01,9.8,2.1,1.7,0.1,37.8,Right,250lb
wertira01,0,3.6,0,1.4,,Right,
wesleda01,14.2,12.5,2.5,61.3,48,Right,190lb
weslewa01,13.6,8.5,5.5,9.5,,Right,220lb
westda01,18.6,13.6,6.4,85.9,49.8,Right,250lb
westde01,13.9,9.7,2.9,24.5,50.1,Left,180lb
westdo01,11.5,9.6,2.5,17.7,48.4,Right,200lb
westje01,22.9,27,5.8,162.6,,Right,175lb
westma02,9.4,1,0.9,1.4,45.6,Right,210lb
westma01,12,5.7,4.9,41.9,58,Right,230lb
westro01,6.8,1,1.3,0,,Right,178lb
westbde01,7,4,1.9,0.3,48.7,Right,190lb
westbru01,23.7,23,7,96.9,46.5,Right,200lb
westppa01,19.4,15.6,1.9,67.7,50.6,Right,195lb
wetzejo01,9.5,3.4,1.9,6.6,,Right,190lb
whalero01,7.6,2.1,1.9,0,40.4,Right,260lb
whatlen01,13,5.6,1.8,9.6,46.9,Right,177lb
wheatde01,12.9,3.3,0.7,0.5,44.4,Right,165lb
wheelcl01,12.3,2.9,0.8,1.1,48.9,Right,185lb
wheelty01,76.1,4,0,0.1,150,Right,165lb
whitask01,8.7,0.7,0.3,0.1,,Right,180lb
whitean01,5.8,4.6,2.3,0.1,46.6,Right,210lb
whitedj01,14.5,5.9,3.2,3.8,50.7,Right,251lb
whitede01,14.9,8.5,3.3,4.1,52.8,Right,190lb
whiteer01,12.5,6.1,2.4,1.3,52.7,Right,200lb
whitehe01,8.4,2.4,1.3,0.1,,Right,195lb
whitehu01,8.5,4.8,2.2,0.8,37.3,Right,205lb
whiteja01,14.2,5.9,5.8,10.4,51,Right,290lb
whiteja02,9.9,2.7,1,0.8,49.1,Right,200lb
whitejo01,14.2,17.2,4,54,44.4,Right,190lb
whiteok01,7.6,2.7,2.2,0.8,45.7,Right,205lb
whitera01,11,7.4,4.9,1.9,40.8,Right,240lb
whitero02,12.3,7.1,2.2,1.8,45.5,Right,238lb
whitero01,12.4,7.4,2.3,6.5,50.6,Right,210lb
whitero03,8.3,0,0,0,0,Right,270lb
whiteru01,9.2,3.1,1,0.2,40.8,Right,195lb
whiteto01,9.4,5.3,0.6,0.3,44.6,Right,170lb
whitewi01,13.2,3.7,1,0.3,44.9,Right,195lb
whiteis01,7.9,7.2,2.4,0.9,45.4,Right,213lb
whiteje01,12,6.5,4.8,16.4,49.7,Right,220lb
whitedo01,7.2,2,0.4,0.1,43.9,Right,160lb
whiteha01,24.1,13.4,11.4,36.8,57.5,Right,265lb
whitfdw01,9.3,5,3.1,0,43.3,Right,240lb
whitnch01,13.8,6.5,1.4,21.2,48.3,Right,168lb
whitnha01,14.9,9.2,7.6,3.5,40.3,Right,230lb
whitnha02,11.8,5.8,2.1,1.3,46.4,Right,235lb
whittsh01,16.5,2.5,1.5,0.4,46.2,Right,250lb
wickssi01,16.2,16.8,8.7,42.4,45.9,Right,225lb
widbyro01,11.5,2.9,2.3,0,38.6,Right,210lb
wiermu01,0,7.7,0,1.6,,Right,155lb
wiesebo01,7.5,2,1.9,0.7,,Right,215lb
wiggian01,14.5,19.4,4.3,13,47.3,Right,194lb
wiggimi01,13.8,10,3.2,15.2,46.2,Right,185lb
wilbuke01,13.5,3.9,3.9,0.1,39.1,Right,195lb
wilcocj01,8.8,2,0.5,0.1,44.1,Right,195lb
wilcoch01,15.5,8.2,4.9,26.9,54.1,Right,221lb
wilcudc01,0,2.2,0,1.1,,Right,165lb
wileyge01,9.3,4.2,7.2,8.3,46.9,Right,210lb
wileyja01,8.2,0.8,2.2,0.1,37.5,Right,215lb
wileymi01,17,7.4,2.6,2.9,56.1,Right,200lb
wileymo01,10.6,3.7,1.2,2.7,47.5,Right,185lb
wilfowi01,10.8,6.8,3.4,2.7,,Right,185lb
wilkele01,16.8,16.5,4.7,95.5,,Left,180lb
wilkebo01,11.1,10.1,4.2,8.2,42.6,Right,195lb
wilkeja01,16.5,17.7,6.2,71.3,50,Right,190lb
wilkeja02,11.2,4.8,2.4,2,46.3,Right,195lb
wilkida02,11.5,6.2,2.3,12.1,45.8,Right,225lb
wilkido01,21.6,24.8,6.7,117.5,47.8,Right,215lb
wilkied01,10.2,4.8,3.1,2.5,47,Right,220lb
wilkige01,13,13,2.9,33.9,47,Right,185lb
wilkije01,10.5,7.9,5.7,8.8,45.9,Right,230lb
